Order_Date,Time,Customer_Id,Product_Category,Product,Sales,Quantity,Order_Priority
29/12/2018,22:46:19,44033,Auto & Accessories,Car & Bike Care,118,4,High
22/09/2018,14:26:17,27301,Auto & Accessories,Tyre,250,1,Critical
22/07/2018,06:24:50,13805,Auto & Accessories,Bike Tyres,72,1,High
14/11/2018,17:48:09,48774,Auto & Accessories,Car Mat,54,1,High
19/03/2018,13:02:13,11597,Auto & Accessories,Car Seat Covers,114,1,Critical
25/01/2018,13:32:46,21311,Auto & Accessories,Car Pillow & Neck Rest,231,5,Critical
30/07/2018,19:05:32,49554,Auto & Accessories,Car Media Players,140,4,Medium
06/07/2018,18:16:06,17872,Auto & Accessories,Car Speakers,211,1,Critical
24/01/2018,14:23:58,16894,Auto & Accessories,Car Body Covers,117,5,Medium
12/10/2018,20:54:25,47467,Auto & Accessories,Car & Bike Care,118,1,Critical
09/04/2018,21:08:01,34973,Auto & Accessories,Tyre,250,1,High
23/08/2018,08:03:00,42791,Auto & Accessories,Bike Tyres,72,1,Critical
17/10/2018,13:16:44,43899,Auto & Accessories,Car Mat,54,5,High
29/05/2018,12:35:44,41342,Auto & Accessories,Car Seat Covers,114,1,High
24/05/2018,12:16:48,56908,Auto & Accessories,Car Pillow & Neck Rest,231,1,Critical
03/10/2018,21:08:31,20906,Auto & Accessories,Car Media Players,140,1,High
14/05/2018,17:56:57,54494,Auto & Accessories,Car Speakers,211,1,High
29/06/2018,13:38:02,33098,Auto & Accessories,Car Body Covers,117,5,High
24/04/2018,01:34:00,49059,Auto & Accessories,Car & Bike Care,118,4,Critical
05/01/2018,07:31:49,11163,Auto & Accessories,Tyre,250,5,Critical
07/12/2018,16:27:30,23517,Auto & Accessories,Bike Tyres,72,1,High
22/12/2018,17:25:28,16754,Auto & Accessories,Car Mat,54,1,Medium
06/04/2018,18:20:00,29217,Auto & Accessories,Car Seat Covers,114,5,High
19/05/2018,18:13:54,19806,Auto & Accessories,Car Pillow & Neck Rest,231,4,Critical
16/03/2018,13:51:18,38060,Auto & Accessories,Car Media Players,140,5,High
18/09/2018,13:13:47,59776,Auto & Accessories,Car Speakers,211,4,Medium
29/12/2018,20:53:48,16971,Auto & Accessories,Car Body Covers,117,1,Medium
23/10/2018,19:24:21,56604,Auto & Accessories,Car & Bike Care,118,5,High
06/11/2018,09:12:33,12255,Auto & Accessories,Tyre,250,5,Critical
02/10/2018,14:00:19,25969,Auto & Accessories,Bike Tyres,72,1,High
06/04/2018,16:24:03,50374,Auto & Accessories,Car Mat,54,5,High
27/10/2018,11:10:11,59375,Auto & Accessories,Car Seat Covers,114,4,Critical
14/09/2018,22:06:32,33490,Auto & Accessories,Car Pillow & Neck Rest,231,4,High
26/12/2018,11:02:31,51995,Auto & Accessories,Car Media Players,140,1,High
04/03/2018,18:26:12,49812,Auto & Accessories,Car Speakers,211,4,High
13/10/2018,22:54:20,57014,Auto & Accessories,Car Body Covers,117,1,Critical
02/08/2018,15:26:38,25391,Auto & Accessories,Car & Bike Care,118,1,Medium
10/11/2018,19:47:29,53414,Auto & Accessories,Tyre,250,1,Critical
05/02/2018,18:24:22,54432,Auto & Accessories,Bike Tyres,72,5,Medium
07/03/2018,20:38:37,34204,Auto & Accessories,Car Mat,54,1,Critical
19/04/2018,16:12:34,20545,Auto & Accessories,Car Seat Covers,114,1,Medium
08/03/2018,23:41:49,40072,Auto & Accessories,Car Pillow & Neck Rest,231,5,Medium
10/05/2018,14:03:27,19742,Auto & Accessories,Car Media Players,140,1,Medium
30/04/2018,13:34:43,33672,Auto & Accessories,Car Speakers,211,4,Medium
19/12/2018,21:50:14,10883,Auto & Accessories,Car Body Covers,117,1,Critical
04/12/2018,15:58:09,59682,Auto & Accessories,Car & Bike Care,118,1,Critical
02/07/2018,13:58:59,17797,Auto & Accessories,Tyre,250,5,High
06/09/2018,13:44:08,54928,Auto & Accessories,Bike Tyres,72,1,High
12/11/2018,12:04:03,16422,Auto & Accessories,Car Mat,54,1,High
16/07/2018,10:04:36,13901,Auto & Accessories,Car Seat Covers,114,1,High
28/07/2018,20:07:49,53297,Auto & Accessories,Car Pillow & Neck Rest,231,1,Critical
18/01/2018,16:44:45,21392,Auto & Accessories,Car Media Players,140,5,Critical
28/11/2018,22:47:13,34327,Auto & Accessories,Car Speakers,211,1,High
21/03/2018,20:11:07,49734,Auto & Accessories,Car Body Covers,117,1,Medium
27/04/2018,13:33:35,21500,Auto & Accessories,Car & Bike Care,118,1,Critical
22/07/2018,13:04:47,11032,Auto & Accessories,Tyre,250,1,High
08/05/2018,19:48:01,41003,Auto & Accessories,Bike Tyres,72,4,Critical
18/04/2018,11:30:58,41688,Auto & Accessories,Car Mat,54,4,Critical
11/05/2018,09:13:17,22074,Auto & Accessories,Car Seat Covers,114,1,Critical
27/03/2018,19:19:44,59244,Auto & Accessories,Car Pillow & Neck Rest,231,1,Critical
09/06/2018,11:19:49,37384,Auto & Accessories,Car Media Players,140,1,Critical
23/10/2018,18:07:30,21435,Auto & Accessories,Car Speakers,211,1,Critical
03/07/2018,19:34:23,19652,Auto & Accessories,Car Body Covers,117,1,Medium
08/10/2018,21:18:45,20039,Auto & Accessories,Car & Bike Care,118,5,Critical
17/01/2018,18:22:05,51093,Auto & Accessories,Tyre,250,5,Critical
08/02/2018,13:37:07,58369,Auto & Accessories,Bike Tyres,72,1,Medium
17/07/2018,09:29:02,32533,Auto & Accessories,Car Mat,54,1,Medium
07/05/2018,20:57:42,28410,Auto & Accessories,Car Seat Covers,114,1,Critical
01/11/2018,16:54:38,24997,Auto & Accessories,Car Pillow & Neck Rest,231,4,Medium
21/11/2018,10:19:27,31395,Auto & Accessories,Car Media Players,140,1,High
04/05/2018,21:40:39,30737,Auto & Accessories,Car Speakers,211,1,High
08/12/2018,15:59:11,46141,Auto & Accessories,Car Body Covers,117,1,Medium
11/10/2018,13:00:02,13321,Auto & Accessories,Car & Bike Care,118,1,Critical
13/10/2018,11:13:38,46756,Auto & Accessories,Tyre,250,1,Critical
04/11/2018,21:44:43,35025,Auto & Accessories,Bike Tyres,72,1,High
06/01/2018,18:22:19,11776,Auto & Accessories,Car Mat,54,4,Medium
19/05/2018,12:14:08,26392,Auto & Accessories,Car Seat Covers,114,1,High
05/11/2018,19:30:41,38557,Auto & Accessories,Car Pillow & Neck Rest,231,4,Critical
30/01/2018,09:59:07,41214,Auto & Accessories,Car Media Players,140,5,High
11/02/2018,09:40:11,19107,Auto & Accessories,Car Speakers,211,4,Medium
07/12/2018,16:42:57,39542,Auto & Accessories,Car Body Covers,117,1,High
13/06/2018,15:43:58,54647,Auto & Accessories,Car & Bike Care,118,4,Medium
19/10/2018,00:26:23,42462,Auto & Accessories,Tyre,250,5,High
16/12/2018,11:31:18,50605,Auto & Accessories,Bike Tyres,72,1,High
12/01/2018,23:11:44,21596,Auto & Accessories,Car Mat,54,1,Medium
06/11/2018,22:25:10,11919,Auto & Accessories,Car Seat Covers,114,1,High
16/10/2018,18:31:23,44736,Auto & Accessories,Car Pillow & Neck Rest,231,1,High
29/09/2018,20:09:24,51214,Auto & Accessories,Car Media Players,140,1,Critical
17/08/2018,10:33:27,44433,Auto & Accessories,Car Speakers,211,1,High
01/11/2018,17:57:54,13491,Auto & Accessories,Car Body Covers,117,4,High
04/12/2018,22:59:50,22694,Auto & Accessories,Car & Bike Care,118,5,High
21/08/2018,13:18:37,23487,Auto & Accessories,Tyre,250,1,High
09/01/2018,19:42:43,56042,Auto & Accessories,Bike Tyres,72,5,High
26/06/2018,13:32:22,34712,Auto & Accessories,Car Mat,54,1,Medium
27/06/2018,00:34:10,52771,Auto & Accessories,Car Seat Covers,114,1,High
18/02/2018,01:02:11,51127,Auto & Accessories,Car Pillow & Neck Rest,231,1,Medium
03/09/2018,23:09:50,15715,Auto & Accessories,Car Media Players,140,1,High
04/10/2018,08:33:09,39958,Auto & Accessories,Car Speakers,211,1,Medium
14/02/2018,18:32:52,40834,Auto & Accessories,Car Body Covers,117,1,Medium
17/08/2018,17:37:52,24868,Auto & Accessories,Car & Bike Care,118,1,High
05/08/2018,17:40:34,30499,Auto & Accessories,Tyre,250,4,Critical
25/06/2018,15:47:27,17954,Auto & Accessories,Bike Tyres,72,1,Critical
27/09/2018,14:17:37,38440,Auto & Accessories,Car Mat,54,1,Critical
15/10/2018,21:45:12,44991,Auto & Accessories,Car Seat Covers,114,4,High
06/03/2018,09:53:36,12808,Auto & Accessories,Car Pillow & Neck Rest,231,1,Critical
14/06/2018,15:42:20,21160,Auto & Accessories,Car Media Players,140,5,Medium
01/11/2018,16:37:54,15219,Auto & Accessories,Car Speakers,211,1,Critical
20/05/2018,10:33:47,34152,Auto & Accessories,Car Body Covers,117,4,High
01/07/2018,21:12:33,32393,Auto & Accessories,Car & Bike Care,118,1,Critical
21/05/2018,21:10:35,15473,Auto & Accessories,Tyre,250,5,High
14/12/2018,11:22:37,41516,Auto & Accessories,Bike Tyres,72,1,Medium
30/01/2018,21:47:13,34990,Auto & Accessories,Car Mat,54,1,Critical
04/01/2018,17:56:28,39623,Auto & Accessories,Car Seat Covers,114,1,Critical
17/06/2018,09:55:37,15438,Auto & Accessories,Car Pillow & Neck Rest,231,4,Critical
20/07/2018,11:46:49,55295,Auto & Accessories,Car Media Players,140,4,Medium
14/03/2018,09:06:34,29470,Auto & Accessories,Car Speakers,211,5,Critical
19/10/2018,13:22:15,51532,Auto & Accessories,Car Body Covers,117,5,High
02/09/2018,13:01:06,15093,Auto & Accessories,Car & Bike Care,118,5,High
04/07/2018,16:49:21,31944,Auto & Accessories,Tyre,250,1,High
13/09/2018,17:26:06,46568,Auto & Accessories,Bike Tyres,72,4,High
24/07/2018,11:32:11,44356,Auto & Accessories,Car Mat,54,1,High
05/07/2018,11:55:58,44848,Auto & Accessories,Car Seat Covers,114,1,Medium
30/09/2018,20:24:33,21237,Auto & Accessories,Car Pillow & Neck Rest,231,1,Critical
03/05/2018,14:31:43,21678,Auto & Accessories,Car Media Players,140,4,Medium
25/05/2018,22:10:13,40940,Auto & Accessories,Car Speakers,211,5,Medium
12/01/2018,13:33:22,50786,Auto & Accessories,Car Body Covers,117,1,Critical
13/12/2018,11:36:11,13626,Auto & Accessories,Car & Bike Care,118,1,High
20/04/2018,16:21:04,57875,Auto & Accessories,Tyre,250,1,High
26/04/2018,15:47:51,28158,Auto & Accessories,Bike Tyres,72,1,High
01/10/2018,15:34:15,57407,Auto & Accessories,Car Mat,54,1,High
23/03/2018,15:50:03,17806,Auto & Accessories,Car Seat Covers,114,4,Critical
01/03/2018,07:15:07,33588,Auto & Accessories,Car Pillow & Neck Rest,231,1,Medium
03/03/2018,20:22:53,10412,Auto & Accessories,Car Media Players,140,1,Medium
04/01/2018,11:31:15,42771,Auto & Accessories,Car Speakers,211,4,High
21/11/2018,20:36:22,55390,Auto & Accessories,Car Body Covers,117,5,High
02/04/2018,14:51:11,33698,Auto & Accessories,Car & Bike Care,118,1,Medium
23/10/2018,11:23:50,29259,Auto & Accessories,Tyre,250,1,High
10/05/2018,16:04:42,13267,Auto & Accessories,Bike Tyres,72,1,High
13/08/2018,09:35:10,23917,Auto & Accessories,Car Mat,54,5,High
13/02/2018,20:30:02,31060,Auto & Accessories,Car Seat Covers,114,1,High
11/09/2018,14:59:05,54171,Auto & Accessories,Car Pillow & Neck Rest,231,1,Critical
19/12/2018,23:15:51,43512,Auto & Accessories,Car Media Players,140,1,Medium
03/04/2018,12:56:49,27394,Auto & Accessories,Car Speakers,211,1,Critical
27/04/2018,19:41:55,14240,Auto & Accessories,Car Body Covers,117,1,Critical
18/07/2018,16:16:28,23854,Auto & Accessories,Car & Bike Care,118,1,High
06/05/2018,10:27:56,10753,Auto & Accessories,Tyre,250,1,Medium
11/04/2018,12:10:02,12496,Auto & Accessories,Bike Tyres,72,1,High
20/08/2018,21:31:59,53561,Auto & Accessories,Car Mat,54,4,Medium
07/12/2018,17:53:30,18190,Auto & Accessories,Car Seat Covers,114,5,Medium
24/10/2018,08:21:25,21930,Auto & Accessories,Car Pillow & Neck Rest,231,5,High
06/11/2018,18:45:01,48931,Auto & Accessories,Car Media Players,140,4,Critical
04/11/2018,10:46:33,32604,Auto & Accessories,Car Speakers,211,1,Medium
03/05/2018,14:31:13,25082,Auto & Accessories,Car Body Covers,117,5,Medium
02/03/2018,07:55:59,32190,Auto & Accessories,Car & Bike Care,118,1,High
01/06/2018,23:15:14,15014,Auto & Accessories,Tyre,250,5,Critical
03/02/2018,15:21:44,33996,Auto & Accessories,Bike Tyres,72,1,High
03/08/2018,00:18:09,59545,Auto & Accessories,Car Mat,54,5,Critical
11/07/2018,19:25:07,23517,Auto & Accessories,Car Seat Covers,114,5,Critical
07/08/2018,12:01:07,23280,Auto & Accessories,Car Pillow & Neck Rest,231,1,High
23/12/2018,12:21:17,47759,Auto & Accessories,Car Media Players,140,5,High
30/07/2018,18:25:18,27330,Auto & Accessories,Car Speakers,211,1,Critical
09/08/2018,15:26:21,43602,Auto & Accessories,Car Body Covers,117,4,Critical
04/05/2018,20:19:38,22559,Auto & Accessories,Car & Bike Care,118,1,High
26/04/2018,12:15:07,59998,Auto & Accessories,Tyre,250,5,High
15/08/2018,15:07:11,42180,Auto & Accessories,Bike Tyres,72,1,High
30/11/2018,05:31:43,40358,Auto & Accessories,Car Mat,54,4,Critical
11/08/2018,10:53:48,52372,Auto & Accessories,Car Seat Covers,114,4,Critical
08/05/2018,14:59:40,49570,Auto & Accessories,Car Pillow & Neck Rest,231,5,High
27/11/2018,13:57:36,21874,Auto & Accessories,Car Media Players,140,4,Critical
06/08/2018,15:43:18,23205,Auto & Accessories,Car Speakers,211,5,High
16/06/2018,10:02:20,32675,Auto & Accessories,Car Body Covers,117,4,High
18/05/2018,11:26:45,34434,Auto & Accessories,Car & Bike Care,118,5,Critical
22/06/2018,19:19:21,52137,Auto & Accessories,Tyre,250,1,High
29/04/2018,13:03:33,49319,Auto & Accessories,Bike Tyres,72,4,Critical
26/03/2018,02:35:27,57559,Auto & Accessories,Car Mat,54,5,High
12/03/2018,20:54:42,39486,Auto & Accessories,Car Seat Covers,114,1,Critical
04/11/2018,09:09:37,15041,Auto & Accessories,Car Pillow & Neck Rest,231,4,High
24/08/2018,08:45:01,48032,Auto & Accessories,Car Media Players,140,1,High
05/11/2018,11:05:53,37610,Auto & Accessories,Car Speakers,211,5,Medium
26/04/2018,11:38:04,15787,Auto & Accessories,Car Body Covers,117,5,Medium
23/12/2018,11:43:13,12694,Auto & Accessories,Car & Bike Care,118,1,Critical
17/05/2018,07:17:54,21490,Auto & Accessories,Tyre,250,1,High
09/03/2018,17:13:50,20488,Auto & Accessories,Bike Tyres,72,1,High
02/05/2018,13:17:54,24055,Auto & Accessories,Car Mat,54,1,High
25/06/2018,19:46:47,17207,Auto & Accessories,Car Seat Covers,114,1,High
01/12/2018,12:43:37,26971,Auto & Accessories,Car Pillow & Neck Rest,231,1,Critical
16/04/2018,23:40:17,53404,Auto & Accessories,Car Media Players,140,1,Critical
04/06/2018,13:14:34,41454,Auto & Accessories,Car Speakers,211,1,High
01/11/2018,13:30:12,43804,Auto & Accessories,Car Body Covers,117,1,Critical
17/01/2018,15:58:05,47523,Auto & Accessories,Car & Bike Care,118,4,High
16/04/2018,16:20:02,13777,Auto & Accessories,Tyre,250,4,Critical
18/06/2018,12:35:45,24202,Auto & Accessories,Bike Tyres,72,4,High
08/02/2018,14:56:50,40152,Auto & Accessories,Car Mat,54,5,Critical
29/07/2018,00:48:48,23775,Auto & Accessories,Car Seat Covers,114,4,Critical
25/09/2018,21:33:39,18451,Auto & Accessories,Car Pillow & Neck Rest,231,1,Critical
26/09/2018,09:49:09,16101,Auto & Accessories,Car Media Players,140,1,Critical
01/12/2018,20:30:22,26223,Auto & Accessories,Car Speakers,211,4,High
16/11/2018,09:44:23,29119,Auto & Accessories,Car Body Covers,117,1,Medium
25/06/2018,08:43:46,57194,Auto & Accessories,Car & Bike Care,118,5,High
16/11/2018,08:00:13,46125,Auto & Accessories,Tyre,250,1,High
21/05/2018,13:16:36,41064,Auto & Accessories,Bike Tyres,72,5,High
12/05/2018,00:18:28,40209,Auto & Accessories,Car Mat,54,1,High
03/06/2018,16:29:52,19229,Auto & Accessories,Car Seat Covers,114,4,Critical
30/11/2018,09:31:20,33005,Auto & Accessories,Car Pillow & Neck Rest,231,5,Medium
12/07/2018,18:45:24,46382,Auto & Accessories,Car Media Players,140,5,High
14/10/2018,18:37:58,29039,Auto & Accessories,Car Speakers,211,1,Critical
08/12/2018,19:06:05,40331,Auto & Accessories,Car Body Covers,117,1,High
08/05/2018,16:31:38,46163,Auto & Accessories,Car & Bike Care,118,5,High
16/04/2018,13:18:14,33148,Auto & Accessories,Tyre,250,4,High
29/10/2018,23:08:50,35664,Auto & Accessories,Bike Tyres,72,4,High
26/11/2018,10:26:53,14874,Auto & Accessories,Car Mat,54,1,Critical
15/06/2018,00:14:21,57758,Auto & Accessories,Car Seat Covers,114,5,Critical
05/10/2018,19:53:27,57059,Auto & Accessories,Car Pillow & Neck Rest,231,1,Critical
04/12/2018,09:55:08,13196,Auto & Accessories,Car Media Players,140,5,Medium
04/07/2018,23:29:52,15251,Auto & Accessories,Car Speakers,211,1,High
19/05/2018,14:12:50,40163,Auto & Accessories,Car Body Covers,117,4,High
24/09/2018,22:18:53,55095,Auto & Accessories,Car & Bike Care,118,1,High
13/02/2018,17:53:28,40197,Auto & Accessories,Tyre,250,1,High
20/04/2018,11:44:11,29585,Auto & Accessories,Bike Tyres,72,1,High
19/06/2018,18:07:37,36563,Auto & Accessories,Car Mat,54,4,High
07/05/2018,01:09:09,33306,Auto & Accessories,Car Seat Covers,114,4,High
30/05/2018,10:16:12,40465,Auto & Accessories,Car Pillow & Neck Rest,231,5,Critical
30/07/2018,20:47:50,57199,Auto & Accessories,Car Media Players,140,1,High
30/05/2018,17:47:23,10302,Auto & Accessories,Car Speakers,211,1,High
12/07/2018,22:14:06,59013,Auto & Accessories,Car Body Covers,117,4,High
07/03/2018,15:40:14,46132,Auto & Accessories,Car & Bike Care,118,5,High
10/03/2018,23:35:48,56043,Auto & Accessories,Tyre,250,4,Critical
24/07/2018,16:14:28,54151,Auto & Accessories,Bike Tyres,72,1,Critical
27/07/2018,23:29:11,31095,Auto & Accessories,Car Mat,54,4,Medium
19/09/2018,19:34:08,31446,Auto & Accessories,Car Seat Covers,114,4,High
28/04/2018,08:02:38,39133,Auto & Accessories,Car Pillow & Neck Rest,231,1,High
28/10/2018,10:28:34,42616,Auto & Accessories,Car Media Players,140,4,Medium
16/01/2018,18:26:48,27354,Auto & Accessories,Car Speakers,211,5,Medium
23/06/2018,10:15:38,16564,Auto & Accessories,Car Body Covers,117,4,High
19/11/2018,11:28:11,16405,Auto & Accessories,Car & Bike Care,118,1,High
26/05/2018,23:52:17,17844,Auto & Accessories,Tyre,250,4,High
21/02/2018,22:33:55,31263,Auto & Accessories,Bike Tyres,72,5,Medium
04/05/2018,00:12:31,15933,Auto & Accessories,Car Mat,54,1,High
20/03/2018,14:00:18,14265,Auto & Accessories,Car Seat Covers,114,1,Medium
13/05/2018,22:50:32,49817,Auto & Accessories,Car Pillow & Neck Rest,231,4,High
16/08/2018,09:17:44,19655,Auto & Accessories,Car Media Players,140,1,High
10/03/2018,16:46:22,57025,Auto & Accessories,Car Speakers,211,1,High
11/03/2018,23:18:07,21684,Auto & Accessories,Car Body Covers,117,4,High
10/12/2018,11:45:28,16043,Auto & Accessories,Car & Bike Care,118,1,Critical
28/01/2018,21:26:26,17308,Auto & Accessories,Tyre,250,1,High
22/08/2018,14:54:45,58528,Auto & Accessories,Bike Tyres,72,1,High
03/07/2018,16:42:42,54952,Auto & Accessories,Car Mat,54,4,High
24/09/2018,10:29:25,19608,Auto & Accessories,Car Seat Covers,114,1,Medium
16/11/2018,13:50:48,13607,Auto & Accessories,Car Pillow & Neck Rest,231,5,High
28/11/2018,20:27:54,34358,Auto & Accessories,Car Media Players,140,5,High
27/10/2018,16:11:38,35320,Auto & Accessories,Car Speakers,211,5,Critical
17/01/2018,17:02:32,57440,Auto & Accessories,Car Body Covers,117,1,Medium
06/06/2018,21:37:54,13131,Auto & Accessories,Car & Bike Care,118,1,Medium
15/08/2018,11:58:49,10284,Auto & Accessories,Tyre,250,5,High
26/01/2018,20:30:28,52842,Auto & Accessories,Bike Tyres,72,1,High
03/12/2018,17:11:33,44866,Auto & Accessories,Car Mat,54,1,Critical
23/10/2018,19:29:12,24096,Auto & Accessories,Car Seat Covers,114,1,Critical
22/01/2018,14:25:40,38211,Auto & Accessories,Car Pillow & Neck Rest,231,5,High
20/02/2018,11:35:09,58354,Auto & Accessories,Car Media Players,140,1,Medium
30/07/2018,20:47:41,54361,Auto & Accessories,Car Speakers,211,1,High
10/12/2018,23:24:50,15452,Auto & Accessories,Car Body Covers,117,1,Medium
20/07/2018,12:25:03,24956,Auto & Accessories,Car & Bike Care,118,1,Critical
04/01/2018,23:23:34,10654,Auto & Accessories,Tyre,250,5,Critical
21/06/2018,16:46:04,41468,Auto & Accessories,Bike Tyres,72,1,Critical
30/07/2018,21:51:41,20036,Auto & Accessories,Car Mat,54,1,Medium
06/12/2018,21:15:37,59740,Auto & Accessories,Car Seat Covers,114,5,High
08/07/2018,17:35:03,12498,Auto & Accessories,Car Pillow & Neck Rest,231,1,Critical
11/05/2018,21:36:10,12603,Auto & Accessories,Car Media Players,140,1,High
22/06/2018,15:24:44,17308,Auto & Accessories,Car Speakers,211,5,Critical
10/12/2018,20:39:19,13530,Auto & Accessories,Car Body Covers,117,1,Critical
07/11/2018,14:12:05,10938,Auto & Accessories,Car & Bike Care,118,1,Critical
27/03/2018,20:24:42,52994,Auto & Accessories,Tyre,250,1,Medium
15/09/2018,23:53:50,27123,Auto & Accessories,Bike Tyres,72,4,High
15/09/2018,22:11:11,39905,Auto & Accessories,Car Mat,54,5,High
